seed,total_patients,overall_average_service_time,overall_average_waiting_time,overall_average_system_time,doctor_mean_service_time,doctor_utilization,nurse_time,ctas1_patient_count,ctas1_mean_waiting,ctas1_mean_service,ctas1_mean_whole,ctas1_mean_nurse,ctas1_mean_bed,ctas2_patient_count,ctas2_mean_waiting,ctas2_mean_service,ctas2_mean_whole,ctas2_mean_nurse,ctas2_mean_bed,ctas3_patient_count,ctas3_mean_waiting,ctas3_mean_service,ctas3_mean_whole,ctas3_mean_nurse,ctas3_mean_bed,ctas4_patient_count,ctas4_mean_waiting,ctas4_mean_service,ctas4_mean_whole,ctas4_mean_nurse,ctas4_mean_bed,ctas5_patient_count,ctas5_mean_waiting,ctas5_mean_service,ctas5_mean_whole,ctas5_mean_nurse,ctas5_mean_bed
21,672,26.75264208254393,24.273513199833044,97.9609212300307,4511.276296584798,0.4475472516453172,20.6862353176617,6,2.6152942894423177,48.30630199802827,71.01442271271328,2.6152942894421525,20.09282642524238,115,9.52793891023561,43.639017013758306,122.7043622424913,7.788974350590652,69.53740631849725,370,21.549942739633988,27.39126229047298,109.18376772085266,17.537188263241934,60.242562690745785,169,41.07806552160519,14.415139047301093,61.95947254892256,36.829820655824236,6.466267980016295,12,23.727020254850384,8.210430369188318,35.29216291120338,23.060580765022905,3.354712287164798
22,728,25.77308997295183,30.014665695540184,105.18724563690922,4717.661400695477,0.46802196435471005,25.069076426734256,5,2.432502383621613,83.2788767930605,174.5761451034694,2.432502383621685,88.86476592678777,103,10.24730465035181,42.72353714286837,140.00310926029172,8.193722967100017,87.0322674670715,407,25.977241583005288,26.12097121693015,112.01355775224071,20.44200455077835,59.91534495230527,202,48.67250840926606,15.866492662929913,75.27482247158795,43.293912230748674,10.735821399392094,11,34.40524659036518,9.965817038706673,44.37106362907186,29.900503486828317,0.0
23,752,25.367092971872896,27.94738315059718,110.15610007876555,4840.574184935545,0.4802156929499549,23.590131927977698,12,3.192157774875947,48.12832342052295,97.83152143247146,3.1382265800278986,46.511040237072564,129,9.154728093915399,40.28672072806567,132.02041253622795,6.619621675068938,82.57896371424692,412,26.316088459013397,25.04339800921693,124.94196789008083,21.58793496258842,73.58248142185046,182,46.523327646153014,15.533529684558717,68.65977756140693,41.714507957065564,6.602920230695211,17,28.687778536594767,9.208510440859486,38.85914693995716,21.289390707214014,0.962857962502864
24,727,26.027180213580124,27.961218922774542,109.56314116370261,4765.28850347125,0.47274687534437,21.228041288614353,6,3.9767420967849225,100.56448310202522,135.7977170627088,3.9767420967849874,31.256491863898727,140,10.509280977784329,35.4897696734602,127.85116697249995,7.109632728786575,81.85211632125531,397,26.841962836413717,27.284550631678407,122.88338201372258,20.086029838760126,68.75686854563055,174,46.09637063548583,13.783166097037475,68.26761377337107,36.287128242256195,8.388077040847818,10,15.561863075579277,11.956786071532354,27.518649147111866,12.546282207145627,0.0
25,682,24.583487048780075,26.140891546281786,109.20911743385011,4213.042671920501,0.41796058253179563,21.851538009800993,5,4.0779426238259475,19.229802990442774,79.36429075299566,3.9508616671814836,56.05654513872677,106,9.12577915657238,34.58338281289621,113.97178943879125,6.9023131218391445,70.26262746932278,400,23.74802353442719,26.046904301724236,124.56154722485675,19.222580455803485,74.76661938870528,163,43.38922769416883,15.195567091269682,72.3996591727368,38.47498776390685,13.814864387298398,8,33.589025365997486,13.53892719776834,47.12795256376603,23.861779449401286,0.0
26,784,26.342932395906796,30.264768595958667,105.63161700182444,5206.140898744226,0.5164822320182765,23.603258490982885,10,3.868157290447016,104.80421920745535,149.5313297350769,3.83629160801524,40.85895323717456,123,9.22500465927433,40.88139507043991,144.9215971897563,7.151689245338762,94.8151974600421,450,27.250155405899083,25.953762306249974,108.29596323409916,20.264107610085794,55.09204552195009,182,50.20390038592009,14.681857531169257,73.13831661810629,41.288201993022476,8.25255870101704,19,60.76534896549138,11.848110745630327,76.32425778418894,50.19119875816141,3.7107980730671923
27,769,23.433336160540897,29.022597814550927,104.02436532858862,4518.767617701254,0.4482904382640132,23.941923842159774,7,5.98311669130635,35.76668520164933,71.32159477931938,5.96226465931518,29.57179288636374,111,9.39991071492351,35.73515248197418,127.72552786473106,7.4717342218501255,82.59046466783346,458,25.893643133593915,23.863164185508076,113.3577005657353,20.787775115148694,63.60089324663337,184,49.48696876761425,15.14790306175832,70.89775484864936,42.45291308336079,6.262883019276785,9,29.801667196330527,9.635936135449008,39.43760333177993,23.122674811534285,0.0
28,730,27.422150479460456,32.98746475139718,109.67594604813426,5038.55383941337,0.49985653168783434,23.699393928729368,10,2.161501762089756,137.53167571166642,175.176599801215,2.1423204443004167,35.48342232745857,121,13.30220288039234,43.67669008628183,148.97508713259916,7.594589024824316,91.99619416592496,400,28.9042150446344,26.174969468450637,114.06406215231554,20.67239429363855,58.98487763923052,181,56.04074665178978,14.617677558987554,75.46848223320254,42.55338573975767,4.810058022425269,18,41.36703003021436,13.454787049575883,55.57049605252743,21.61491973189642,0.748678972737121
29,695,24.294563305905644,26.37011335741239,95.79019148579427,4260.813772786998,0.4226997790463291,23.19977662407548,4,7.426702057508464,26.244207563109306,54.924511490651184,7.42196623643946,21.25360187003407,106,9.765215010815961,41.51820248554573,125.35362220868903,8.343493820892833,74.07020471232748,384,22.68518085448254,25.396931527811287,105.10239477792469,19.20614193766561,57.02028239563081,186,42.59418409713965,13.333359818090491,64.15328722013285,39.14856045622371,8.225743304902755,15,41.91876625572101,9.759238069318288,51.67800432503949,36.86371965672348,0.0
30,691,24.960195733222058,26.49156894394217,103.48300024550113,4337.060052380228,0.43026389408534,22.42930677876518,8,1.9856016271185126,60.258792927065755,155.5751924731194,1.9437155657488248,93.33079791893549,119,8.46992397077818,33.761862287978914,103.10630868682001,7.069789177619355,60.87452242806294,364,23.28083354875871,27.79701709930404,123.45751867900016,18.94303146935849,72.37966803093742,182,44.94472769196349,13.55009506598765,67.37762529733921,39.65925364539081,8.882802539387999,18,34.87247350216462,9.085098323000109,43.95757182516465,29.363818286468263,0.0
31,642,25.86946429158099,30.12489933115462,104.15611820922176,4187.698833962666,0.4154463128931216,25.37051497827259,5,4.412328188544416,127.69174866491426,224.97694977158136,4.412328188544102,92.87287291812355,108,8.632662800812357,29.331299113275684,115.796667728145,6.997164847127998,77.83270581405687,353,26.298286256213363,29.071801306731466,113.60890182793298,20.64558833149962,58.238814264988164,161,51.148721699717484,14.642704786439774,74.9554567181765,46.279262145383115,9.164030232019373,15,57.83712700486515,12.14237971624247,71.03547666240266,51.41741901282744,1.0559699412948853
32,628,25.782499115338624,26.33121318003005,106.19363119758601,4060.506965241623,0.4028280719485738,22.967868934308648,4,3.9189055851852572,58.29212528627849,108.0753683054104,3.9189055851851533,45.86433743394722,101,8.517291196539686,41.083165267332596,133.23337884851568,7.3087833733259195,83.6329223846434,362,24.048636222476606,25.779590931374347,117.09111656945807,20.620839392460102,67.26288941560722,152,43.157212717874245,15.685957299993385,65.17420381189686,38.68067275855103,6.3310337940291745,9,43.841910912689656,10.262647170048895,56.362719734460065,36.19475870320628,2.258161651720818
33,707,24.860033515732326,28.64219655381167,96.70043183403236,4416.824543939045,0.43817703808919095,23.493139032154858,7,3.507612987995734,108.33192032089774,148.09766067541958,3.4623922280655783,36.2581273665263,112,8.185730754062579,36.374406905586426,119.60705319651477,6.303055997233565,75.04691553686567,397,27.30567959450611,24.385150154171356,102.16533357084008,21.973379675506326,50.474503822162625,175,43.92028295101545,16.375243215458415,70.8308930144743,37.42251188419349,10.535366848000464,16,48.89209454545278,12.325906627471173,61.21800117292389,37.94368547106203,0.0
34,697,26.223143027978885,29.52875020132558,109.71310159944389,4597.6379233285,0.4561148733460813,22.64944972955558,9,3.165273800485415,78.94210258694544,168.1776271920436,3.0733800161610443,86.07025080461206,111,8.829450412771687,40.107960057315005,130.24195386673503,6.729434987725921,81.30454339664828,391,26.145854380626442,26.910300590102445,120.73796413627062,19.679778928207167,67.68180916554181,176,51.55103658151757,14.210825050298054,73.41836585046826,40.19910652408063,7.656504218652671,10,27.697092912986953,9.203546127429764,36.93999239121895,24.22024485500208,0.039353350802399004
35,741,25.623556041496375,31.196614962874442,107.92327235520702,4770.42368786525,0.47325631824060027,22.110799176398817,7,3.6736893954215963,106.35532759100849,159.23003584892882,3.6736893954215395,49.20101886249883,128,10.688876563294343,37.917347321205554,145.52757896761705,6.597641927669992,96.92135508311725,387,28.390670917605487,26.778919059658428,116.80272046668372,19.75525211077678,61.6331304894198,199,49.358623543322324,14.152578223793425,69.78800343159327,37.05064242380076,6.276801664477458,20,45.66219656929352,10.467126693737002,56.92694764586277,24.77638939974248,0.7976243828323658
36,718,23.80417579169296,24.838154505218956,98.80624043317887,4290.847874053172,0.42567935258464007,21.276104880234964,5,4.647247593199791,82.40112466588224,145.56192653260405,4.5868718174034155,58.513554273521855,119,8.763353383116591,32.53810555622674,102.22016298305743,6.467138232820963,60.918704043714065,406,22.43697654755791,25.250390451840556,115.79451716602614,18.781940523288707,68.10715016662768,170,41.81873249903715,14.001381657575823,60.6688844955498,37.60177908632747,4.848770338936872,18,30.50681339141708,9.748034926666527,40.254848318083226,25.886066560283783,0.0
37,696,25.962843789594977,29.769221309260658,104.93056552229291,4537.403104536995,0.45013919687867004,24.340438434165442,4,1.4749433677880006,52.04230213471417,149.02907085539437,1.328979438355018,95.51182535289192,105,8.501446069982835,37.51111926538408,124.0496757367597,6.340944225322371,78.03711040139271,390,25.897774719998463,28.424140206691597,115.80740978137327,20.470120558837085,61.485494854683274,182,50.08317463151236,14.56475586760351,73.80471661777808,42.765280204568725,9.156786118662263,15,40.37043311276138,12.473486509357265,54.19954190422286,33.54680490592737,1.3556222821040316
38,619,25.42423148941811,25.32217571052881,103.7383100519164,3942.222921025631,0.3910935437525428,21.887431589166713,9,3.6844693848045913,84.92342561026491,147.32516838170704,3.64324646747683,58.717273386638766,110,9.13884138199777,42.356645740436,135.36208956953706,7.18141222070722,83.86660244710323,342,25.24963451731085,24.346874430255564,113.95929315677589,21.354046675900843,64.36278420920948,142,37.15898971893667,12.739226111887717,57.19493369109462,33.70976812808038,7.2967178602703315,16,45.25265270781381,11.153516685875347,56.40616939368897,39.73153461647558,0.0
39,693,25.76063752663005,25.98704571156898,114.56764841176842,4479.9098620460745,0.4444355021871106,23.578401360860948,5,1.9042049124214828,87.44933091527417,151.04986548128144,1.9042049124207416,61.69632965358561,116,8.180897203304728,35.12849344383369,124.07501760370634,6.943357255415795,80.7656269565679,379,23.402122764077152,26.792730461977357,135.45217660660052,20.597006388220187,85.25732338054594,181,42.48559501907866,17.008419288268588,67.8851963116664,40.08639333245363,8.391182004319065,12,40.935029327781045,8.916764635625926,51.986126133829806,38.58158854806178,2.134332170422805
40,699,25.972525177264693,28.48423040013188,109.79985610874131,4547.182855425498,0.4511094102604661,22.74723559807445,4,1.5976649525027824,77.0186228197067,115.67066210637859,1.4721338686812604,37.05437433416923,128,9.14550490549918,37.23275398732913,119.01877675015805,7.520101807482077,72.64051785732966,385,26.97600239161248,26.762510382944992,124.83540629555542,20.85562040897724,71.09689352099797,174,46.99038022994287,15.283233672499945,72.99958794124092,38.8595662768744,10.725974038798032,8,21.42183514967678,14.759867600281636,36.181702749958276,17.60971582365331,0.0
41,747,26.236755728757053,28.349644258477127,99.80860539514367,4914.235855813998,0.48752339839424574,23.650179425603447,6,2.9552095278052852,90.6260411232912,140.5149092700352,2.766807441199656,46.93365861893829,109,10.12437341900909,37.90857665884226,128.29720301652816,7.476786250170782,80.26425293867689,440,25.037046456000052,27.19630395308672,105.15833754689913,20.389114812972718,52.92498713781242,175,46.0436854662379,15.866236170009314,70.05879237077548,40.384391444993575,8.148870734528256,17,57.761817883054924,10.59413868930478,70.56390942524762,46.86085084871122,2.2079528528878516
42,737,24.532080177294116,27.315529816263957,95.46913741563912,4526.715233942204,0.44907889225617104,22.619344400510894,3,7.170126810479512,124.24063689244399,162.68644755140363,7.121178642236033,31.275683848480224,97,8.742551456826666,40.17986993380347,127.65465129243613,6.213119137255578,78.7322299018059,434,24.817899051309375,24.778137055690205,102.01305510177882,20.021760343480818,52.41701899477927,181,42.9509766612573,15.776414396335664,67.89677675522087,37.5135409915324,9.169385697627993,22,32.58693813123037,9.124150386508715,42.1459659290249,25.77390101809053,0.43487741128572766
43,726,25.118444168926302,27.322531797410573,105.44162411723097,4592.54241163677,0.45560936623380666,22.880669433007725,6,1.9521658043813659,144.5516187181718,204.57820874265235,1.9521658043814947,58.07442422009884,116,8.036581040473203,37.11073459256346,127.9116140626638,6.835263290784657,82.76429842962708,410,24.67523464194567,25.128640076064155,116.02704020692111,20.347919849367436,66.2231654889113,176,45.148445491657256,14.790655235379752,67.01466474433042,38.823088311814054,7.0755640172934315,18,46.06828220386079,8.77432161005364,62.207508085830746,35.069543927020916,7.364904271916125
44,739,26.50267487147453,30.12635982999209,107.42578408579121,4920.70314740689,0.4881649947824296,24.10584564672075,7,1.5040247027185873,110.86151130363247,195.76361516791152,1.430694709635708,83.3980791615609,119,8.62454832223109,35.2581720565057,123.97912718577236,6.781460573175873,80.09640680703576,420,27.21637200928519,27.45741742894329,114.78100144962234,21.28552243451302,60.10721201139389,180,50.690559587614516,16.262757977700957,79.056149710106,41.37656663441548,12.102832144790408,13,51.64257857147948,11.870147694439478,63.51272626591904,46.88537269700018,0.0
45,717,27.522170033936828,28.157668162747587,111.02765346595973,4971.529060383429,0.49320724805391164,22.94291793150482,7,1.7470798893180992,112.72966273333691,143.88844758995427,1.707992175930256,29.411704967299528,124,9.375087951862218,47.78760387148197,158.99856424027325,6.829330765631905,101.83587241692898,386,27.819639881417597,26.85868874254944,121.00155579874662,22.44416885445845,66.32322717477962,183,43.304215871192106,13.186976243629262,63.32227268386608,36.44637870932321,6.8310805690446035,17,20.662065222266392,13.997346348667191,34.65941157093349,15.184865593645876,0.0
46,704,26.139623929167183,28.9013647554493,108.6316937746433,4618.373286864187,0.4581719530619234,24.420253075527906,7,1.774390848411193,80.41470613785997,90.73218354346734,1.6873259279783324,8.543086557195876,116,8.935567500657882,40.24207827811258,148.59246452531067,7.075122377041624,99.41481874654025,385,25.485546656566747,26.626723058670436,117.10204193269064,20.617899897477525,64.98977221745345,184,49.82357838438047,15.409610219463033,71.2922837079754,44.28933300528611,6.059095104131999,12,26.51169469307585,7.054547078191699,33.56624177126756,22.68366286978974,0.0
